datetime,voltage,current,soc,power,charged_energy,datetime,timestamp,derivative,mean_derivative
2023-05-16 07:14:24.600000+00:00,332.1000061035156,49.89999961853027,35.0,1182889876.5,3291.4691336495534,2023-05-16 07:14:24.600000+00:00,1684221264.6,-0.33333460489906486,-0.054945893340056035
2023-05-16 07:14:24.700000+00:00,332.1000061035156,49.86666615804037,35.0,1182884208.6666667,3292.1273018973216,2023-05-16 07:14:24.700000+00:00,1684221264.7,-0.33333460489906486,-0.0219789442125281
2023-05-16 07:14:24.800000+00:00,332.1000061035156,49.83333269755045,35.0,1182878540.8333333,3292.785470145089,2023-05-16 07:14:24.800000+00:00,1684221264.8,-0.3333346048991359,0.010988004915005307
2023-05-16 07:14:24.900000+00:00,332.1000061035156,49.79999923706055,35.0,1182872873.0,3293.4436383928573,2023-05-16 07:14:24.900000+00:00,1684221264.9,-0.33333460489906486,0.04395495404253871
2023-05-16 07:14:25+00:00,332.1000061035156,49.84285627092634,35.0,1182880160.2857144,3294.101806640625,2023-05-16 07:14:25+00:00,1684221265.0,0.42857033865793426,0.07692190317007211
2023-05-16 07:14:25.100000+00:00,332.1000061035156,49.885713304792134,35.0,1182887447.5714285,3294.8712565104165,2023-05-16 07:14:25.100000+00:00,1684221265.1,0.42857033865793426,0.10256302662384634
2023-05-16 07:14:25.200000+00:00,332.1000061035156,49.92857033865793,35.0,1182894734.857143,3295.6407063802085,2023-05-16 07:14:25.200000+00:00,1684221265.2,0.42857033865793426,0.12820415007762603
2023-05-16 07:14:25.300000+00:00,332.1000061035156,49.97142737252371,35.0,1182902022.142857,3296.41015625,2023-05-16 07:14:25.300000+00:00,1684221265.3,0.4285703386578632,0.15384527353140023
2023-05-16 07:14:25.400000+00:00,332.1000061035156,50.01428440638951,35.0,1182909309.4285715,3297.1796061197915,2023-05-16 07:14:25.400000+00:00,1684221265.4,0.42857033865793426,0.17948639698517446
2023-05-16 07:14:25.500000+00:00,332.1000061035156,50.0571414402553,35.0,1182916596.7142856,3297.9490559895835,2023-05-16 07:14:25.500000+00:00,1684221265.5,0.42857033865793426,0.20512752043895416
