datetime,datetime,timestamp,current,voltage,soc,temperature
2023-05-16 07:09:41.150,2023-05-16 07:09:41.150,1684213781.15,46.58,331.12,41.87,19.66
2023-05-16 07:09:41.286,2023-05-16 07:09:41.286,1684213781286,46.58,331.12,41.87,19.66
2023-05-16 07:09:41.406,2023-05-16 07:09:41.406,1684213781406,46.58,331.12,41.88,19.66
2023-05-16 07:09:41.505,2023-05-16 07:09:41.505,1684213781505,46.29,331.12,41.88,19.66
2023-05-16 07:09:41.673,2023-05-16 07:09:41.673,1684213781673,46.29,331.14,41.88,19.66
2023-05-16 07:09:41.763,2023-05-16 07:09:41.763,1684213781763,46.29,331.14,41.88,19.66
2023-05-16 07:09:41.858,2023-05-16 07:09:41.858,1684213781858,46.29,331.14,41.88,19.66
2023-05-16 07:09:41.998,2023-05-16 07:09:41.998,1684213781998,46.29,331.14,41.88,19.66
2023-05-16 07:09:42.090,2023-05-16 07:09:42.090,1684213782.09,46.29,331.14,41.88,19.66
2023-05-16 07:09:42.181,2023-05-16 07:09:42.181,1684213782181,46.29,331.14,41.88,19.66
2023-05-16 07:09:42.296,2023-05-16 07:09:42.296,1684213782296,49.07,331.14,41.88,19.66
2023-05-16 07:09:42.427,2023-05-16 07:09:42.427,1684213782427,49.07,331.16,41.88,19.66
2023-05-16 07:09:42.520,2023-05-16 07:09:42.520,1684213782.52,49.07,331.16,41.88,19.66
2023-05-16 07:09:42.611,2023-05-16 07:09:42.611,1684213782611,49.07,331.16,41.88,19.66
2023-05-16 07:09:42.755,2023-05-16 07:09:42.755,1684213782755,49.07,331.16,41.88,19.66
2023-05-16 07:09:42.878,2023-05-16 07:09:42.878,1684213782878,49.07,331.16,41.88,19.66
2023-05-16 07:09:42.969,2023-05-16 07:09:42.969,1684213782969,48.89,331.16,41.88,19.66
2023-05-16 07:09:43.110,2023-05-16 07:09:43.110,1684213783.11,48.89,331.26,41.88,19.66
2023-05-16 07:09:43.201,2023-05-16 07:09:43.201,1684213783201,48.89,331.26,41.88,19.66
2023-05-16 07:09:43.295,2023-05-16 07:09:43.295,1684213783295,48.89,331.26,41.88,19.66
2023-05-16 07:09:43.389,2023-05-16 07:09:43.389,1684213783389,48.89,331.26,41.88,19.66
2023-05-16 07:09:43.551,2023-05-16 07:09:43.551,1684213783551,48.89,331.26,41.88,19.66
2023-05-16 07:09:43.645,2023-05-16 07:09:43.645,1684213783645,48.89,331.26,41.89,19.66
2023-05-16 07:09:43.741,2023-05-16 07:09:43.741,1684213783741,48.52,331.26,41.89,19.66
2023-05-16 07:09:43.895,2023-05-16 07:09:43.895,1684213783895,48.52,331.18,41.89,19.66
2023-05-16 07:09:44.013,2023-05-16 07:09:44.013,1684213784013,48.52,331.18,41.89,19.66
